word,sentiment
coşmak,positive
canciğer kuzu sarması,positive
kemeri dolu olmak,positive
kafayı dinlemek,positive
hak vermek,positive
sakince,positive
kazançlı,positive
konukseverlik,positive
ödüllendirmek,positive
gülümsemek,positive
eda,positive
sığınak,positive
ümit kapısı,positive
üzerine toz kondurmamak,positive
lige çıkmak,positive
eli yüzü temiz,positive
hayırlı,positive
fevkalbeşer,positive
gönendirme,positive
manken gibi,positive
çın,positive
kıpır kıpır,positive
rüşdünü ispat etmek,positive
evcilleşme,positive
nefis,positive
kankızıl,positive
nefha,positive
iş birliği,positive
çekmek,positive
bir şeyi adam etmek,positive
halisane,positive
gönlü gani,positive
takdis etmek,positive
yol bulmak,positive
arka arkaya vermek,positive
keyif,positive
yedikleri içtikleri ayrı gitmemek,positive
kapıları açık tutmak,positive
kanaatkar,positive
dezenfekte etmek,positive
görgülüce,positive
evç,positive
hüner göstermek,positive
gözü gönlü tok,positive
iyicil,positive
kıymetiharbiye,positive
ömür,positive
eme yaramak,positive
açmak,positive
melek,positive
beklenmedik,positive
sarahatle,positive
fer,positive
görmek,positive
kapıyı açmak,positive
çağ atlamak,positive
helalzade,positive
barışçıl,positive
ilerlemek,positive
gençleştirmek,positive
ödül almak,positive
hazımlı,positive
babayani,positive
münasebetli,positive
biperva,positive
azatlı,positive
selika,positive
stabilize,positive
tebrik mesajı,positive
tutkun,positive
çekici olmak,positive
ahbapça,positive
gülleri yarılmak,positive
elektrik,positive
mütehassis,positive
zekavet,positive
tenzih,positive
nurudidem,positive
dev adımlarla ilerlemek,positive
şiveli,positive
müferrih,positive
ruhunu şad etmek,positive
kredibilite,positive
eşi benzeri olmamak,positive
mucizevi,positive
dudak dudağa kalmak,positive
yüreği yağ bağlamak,positive
babaevi,positive
şakalaşmak,positive
sivilize,positive
mucizevî,positive
affeylemek,positive
emin,positive
delikanlı,positive
dirlikçi,positive
açıkyüreklilik,positive
zilsiz oynamak,positive
söz ehli,positive
tutma,positive
aklı başında,positive
masume,positive
maşallah,positive
fennini kapmak,positive
merhem olmak,positive
kanıtlı,positive
tecanüs,positive
zirveye çıkmak,positive
anlayışlı,positive
sterilize etmek,positive
ganimet,positive
eğlendirici,positive
kanını kaynatmak,positive
elleri dert görmesin,positive
samimi,positive
alnının teri ile kazanmak,positive
bilici,positive
karıncayı bile incitmemek,positive
düzeltmek,positive
görklü,positive
kalburüstü,positive
hah,positive
hak,positive
has,positive
haz,positive
yoluna koymak,positive
eli açıklık,positive
keyfini çıkarmak,positive
tadında bırakmak,positive
zahmetine değmek,positive
gülümser,positive
keyfine diyecek olmamak,positive
onarmak,positive
bütünlemek,positive
küşat,positive
abat,positive
rabıtalı,positive
tutulma,positive
yakınlık göstermek,positive
hakiki,positive
soyluluk,positive
yükseltmek,positive
arıtmak,positive
kutsallaşmak,positive
nakşetmek,positive
ihtiyatlıca,positive
ismet,positive
vatanperver,positive
hayır,positive
tatlıca,positive
armağan,positive
hoşsohbet,positive
azat eylemek,positive
hoşnut etmek,positive
arkasını sıvamak,positive
itinalıca,positive
hidayete ermek,positive
tamamiyet,positive
popüler olmak,positive
paçayı kurtarmak,positive
aşk,positive
hayatını yaşamak,positive
hürmetlice,positive
gönül borcu,positive
yâren,positive
akarı kokarı olmamak,positive
kabahatsiz,positive
faziletkâr,positive
kafası çalışmak,positive
öpüş,positive
acar,positive
kendi halinde,positive
psikolojik,positive
mağfur,positive
babacık,positive
iti,positive
dünyalar birinin olmak,positive
tane tane söylemek,positive
kutlu olsun,positive
iyi,positive
temkinli,positive
fedakârlık,positive
arasını bulmak,positive
devlet,positive
eşi benzeri yok,positive
rağbet,positive
kâm almak,positive
etkin,positive
bereketli ola,positive
terakki etmek,positive
yordamlı,positive
elini vicdanına koymak,positive
deliye dönmek,positive
kucağına oturmak,positive
karabiber,positive
muvazeneli,positive
elleşmek,positive
ahiretini yapmak,positive
kubaşmak,positive
dengeye getirmek,positive
efendi efendi,positive
geniş çaplı,positive
hokka gibi oturmak,positive
kar etmek,positive
rafine,positive
mertçe,positive
ilahlaşmak,positive
adil,positive
kafasını kullanmak,positive
kırıtma,positive
bollanma,positive
övüntü,positive
gönenmek,positive
teşerrüf etmek,positive
zarifane,positive
meymenet,positive
bezeme,positive
kam,positive
yağ yapmak,positive
pırlanta gibi,positive
eteği belinde,positive
gelmek,positive
sahabetçi çıkmak,positive
pürneşe,positive
özgünlük,positive
kip,positive
gülünç,positive
orijinallik,positive
hoş geldiniz,positive
ağırlığını ortaya koymak,positive
gelecek vaad eden,positive
övünek,positive
kalem kaşlı,positive
koyvermek,positive
piliç,positive
babaçko,positive
ferah tutmak,positive
kut,positive
mâniasız,positive
kanuna uygunluk,positive
kadir olmak,positive
açık,positive
gelgel,positive
şansı yaver gitmek,positive
özgün,positive
özgür,positive
mukayyet olmak,positive
el emeği göz nuru,positive
kılına halel gelmemek,positive
atılgan,positive
şenlendirmek,positive
nüfuzkâr,positive
mütemayil,positive
tek geçmek,positive
yiğitlendirme,positive
arılama,positive
fındık kurdu gibi,positive
kavalye,positive
ergi,positive
seyyah,positive
erim,positive
güleç,positive
itidal sahibi,positive
ballı börek olmak,positive
kılı kılına,positive
karlı,positive
vatandaşlığa almak,positive
gözlerinin içi gülmek,positive
pehpehlemek,positive
dengeli kılmak,positive
tadına doyum olmamak,positive
kalıt,positive
sağlıcakla kalın,positive
zariflik,positive
hevesini almak,positive
sağlıklı olma,positive
elçilik etmek,positive
olağanüstülük,positive
nekre,positive
keyfi yolunda,positive
nezahet,positive
karar,positive
karizmatik,positive
abideleşmek,positive
çalımlı,positive
hür,positive
gönlü akmak,positive
pirüpak,positive
kurtarma,positive
esen,positive
mis,positive
selaset,positive
asilzadelik,positive
iflah,positive
yetenekli,positive
elinize sağlık,positive
gülüp söylemek,positive
agah,positive
münasip görmek,positive
destekleme,positive
haminne,positive
kendini toplamak,positive
faziletkar,positive
medar olmak,positive
kaşarlanmak,positive
takriz,positive
mut,positive
itibarlı,positive
sulhperver,positive
tat kazanmak,positive
aşk yapmak,positive
parmağının ucunda çevirmek,positive
silahsızlanma,positive
berceste,positive
geri almak,positive
umurgörmüş,positive
susuzluğunu gidermek,positive
makine gibi adam,positive
sağlamlamak,positive
tapıklamak,positive
tedarikte bulunmak,positive
estetik,positive
güzelleşmek,positive
kurdunu dökmek,positive
optimist,positive
coşturucu,positive
işi tıkırında olmak,positive
özel,positive
net,positive
optimizm,positive
eteklemek,positive
ince düşünmek,positive
âşıktaşlık etmek,positive
azamet,positive
sıcacık,positive
metin,positive
gönül okşayıcı,positive
etik,positive
zatıalileri,positive
akıllılaşmak,positive
kanık,positive
yumuşak,positive
mahir,positive
gönençli,positive
can yoldaşı,positive
akıl öğretmek,positive
katıla katıla gülmek,positive
baldudaklı,positive
dengeyi sağlamak,positive
yağa bala batırmak,positive
ıslahat,positive
gönül ferahlığı,positive
dinceltmek,positive
toleranslılık,positive
idaresini bilmek,positive
bülbül gibi konuşmak,positive
mütelezziz olmak,positive
sohbet ustası,positive
kurtarmacı,positive
sağ esen,positive
ulaşabilmek,positive
leziz,positive
iştahlı,positive
kâm,positive
cana minnet saymak,positive
nezafet,positive
kültürlenme,positive
koltuk değneği,positive
göz doldurmak,positive
ole,positive
ayarlı,positive
coşuntu,positive
aklını devşirmek,positive
tefeül,positive
öngörülü,positive
tebrik etmek,positive
huluslar çakmak,positive
tırmanmak,positive
tebrik kartı,positive
toplumsal bütünleşme,positive
sağlıcakla,positive
takdirname,positive
sevişme,positive
rüşt,positive
ahbap,positive
engin gönüllü,positive
uzlaşmaya varmak,positive
hayatta kalmak,positive
modernizasyon,positive
mesut,positive
fedakarca,positive
mutlu etmek,positive
kâr getirmek,positive
fütuhatçı,positive
uyumlanmak,positive
kusura kalmamak,positive
içimli,positive
işi iş olmak,positive
tok tok yürümek,positive
izazuikram,positive
pak,positive
özendirmek,positive
hava iyi esmek,positive
şinanay,positive
neşeli,positive
tiril tiril,positive
ululamak,positive
pek,positive
silahsızlanmak,positive
sağlama almak,positive
zenginleşme,positive
ümitlilik,positive
üstüne basmak,positive
yaraşık almak,positive
koçak,positive
koltuk vermek,positive
görkemli,positive
pir,positive
arı sili,positive
umut vadetmek,positive
kazanmak,positive
masumane,positive
ahenk,positive
sohbet etmek,positive
dalyan gibi,positive
yüzüne kan gelmek,positive
şeytanın bacağını kırmak,positive
gözü gönlü açılmak,positive
görüş birliği içinde olmak,positive
himmet etmek,positive
derya gibi,positive
disiplinlilik,positive
şipşirin,positive
cennete çevirmek,positive
semahat,positive
kendi keyfine gitmek,positive
örnek olmak,positive
dinamik,positive
gülmek,positive
gönül birliği,positive
gıcır,positive
efendiden bir adam,positive
gürültüsüz patırtısız,positive
ferahlatıcı,positive
mıknatıs,positive
uygun bulmak,positive
agâh,positive
puan kazanmak,positive
maskot,positive
hayranlıkla bakmak,positive
bedirlenmek,positive
akil,positive
alkış toplamak,positive
huzur bulmak,positive
öksüz anası,positive
samimiyet,positive
şenlik,positive
kahkaha tufanı kopmak,positive
keyfetmek,positive
muavenet,positive
nezaket,positive
dolgun maaş,positive
gücü yetmek,positive
akva,positive
karınca kaderince,positive
donanma gecesi,positive
sebeplenmek,positive
meyil,positive
jest,positive
kanatlandırmak,positive
latifeci,positive
selamete çıkmak,positive
sinirleri kuvvetli,positive
ağzından bal akmak,positive
garanti etmek,positive
onurlandırmak,positive
metîn,positive
tatmin,positive
alem,positive
masumcuk,positive
kahkaha atmak,positive
alim,positive
kibarlık,positive
karışanı görüşeni olmamak,positive
ne gözle bakmak,positive
aslanca,positive
bağdaşmak,positive
sözünü tutmak,positive
dostane,positive
saf,positive
makul,positive
kurtarış,positive
harikuladelik,positive
iyiniyet,positive
mukavvi,positive
müsamaha,positive
sağ,positive
şefik,positive
vergili,positive
şölen,positive
eli işe yatmak,positive
kurtarım,positive
akıllıcasına,positive
uzmanlaşmak,positive
umut vermek,positive
derdine deva bulmak,positive
aman,positive
som,positive
soy,positive
usta elinden çıkmak,positive
mukavim,positive
sıkı ağızlı,positive
apaçıklık,positive
iyileşmek,positive
yasaya uygunluk,positive
özendirme,positive
şirin,positive
sığmak,positive
söz dinlemek,positive
mertlik,positive
kıymet vermek,positive
gülüşmek,positive
amor,positive
başını dik tutmak,positive
canının içine sokacağı gelmek,positive
aferin,positive
aferin almak,positive
sırra ermek,positive
tam,positive
safi,positive
bonkörleşmek,positive
tat,positive
cazipli,positive
safa,positive
erişkinlik,positive
safâ,positive
rahat olmak,positive
iyilikçi,positive
ağırlanmak,positive
afiyet bulmak,positive
inayet eylemek,positive
celadet,positive
ağzından inci saçmak,positive
lort gibi,positive
fırsatını düşürmek,positive
sava,positive
tok,positive
ateşlendirmek,positive
teskin etmek,positive
koklaşmak,positive
samimiyetle,positive
entellektüel,positive
cesurane,positive
eliyle koymuş gibi,positive
dünya birinin olmak,positive
revnak,positive
renk katmak,positive
bayramlık,positive
böceksiz,positive
saye,positive
coşkunca,positive
usta olmak,positive
selametle,positive
müstefit,positive
yolu açmak,positive
uysalca,positive
iyilik bilmek,positive
endamlı,positive
tılsım,positive
iltifat etmek,positive
sözünü bilmek,positive
olur almak,positive
azametli,positive
kurtuluşlu,positive
dünyalara değişmemek,positive
müyesser olmak,positive
allamak pullamak,positive
bunsuz,positive
gamsız,positive
hürmet etmek,positive
zevk almak,positive
hâlden anlamak,positive
pek canlı,positive
saltanat sürmek,positive
latif,positive
ongun,positive
himayesine almak,positive
hatır gönül tanımak,positive
tepeden inme,positive
vusul,positive
zevk etmek,positive
hüner,positive
güvenç,positive
temiz kalpli,positive
teşne,positive
doğrultmak,positive
rağbet kazanmak,positive
affolunmak,positive
bayındırlaşmak,positive
erginlik,positive
ferahlık duymak,positive
yükselme,positive
dostlaşmak,positive
barışık,positive
haşmetli,positive
teşci,positive
şerefyap,positive
bilinçli,positive
cömert,positive
övünç çizelgesi,positive
pehpeh,positive
taptaze,positive
baştacı,positive
şeref,positive
katkıda bulunmak,positive
selamet,positive
karakterli,positive
kanı ısınmak,positive
sevgi beslemek,positive
sıralama,positive
rahatlık,positive
ziyafeti çekmek,positive
ferahlatma,positive
aklı gitmek,positive
bahtiyar olmak,positive
sakıngan,positive
çiçek gibi,positive
laflamak,positive
allah tamamına eriştirsin,positive
bigünah,positive
insaniyet,positive
hayhay,positive
başına taç etmek,positive
telaşsız,positive
pürsıhhat,positive
aşı yapmak,positive
terennüm etmek,positive
hasarsızca,positive
baba adam,positive
arka olmak,positive
akıllanış,positive
altın adam,positive
kalifiye işçi,positive
ince eğirip sık dokumak,positive
rekor kırmak,positive
elini uzatmak,positive
yetinmek,positive
hüküm,positive
dörtköşe,positive
ayağı yerden kesilmek,positive
lütufkârlık,positive
yerine getirmek,positive
temkinlice,positive
iyiliksever,positive
kenet gibi yapışmak,positive
hafiflemek,positive
tasasız,positive
paskallık,positive
yerinde bulmak,positive
vefakar,positive
kefeni yırtmak,positive
elemsiz,positive
rağbetli,positive
tedavi etmek,positive
ümitli olmak,positive
yorgunluk atmak,positive
süs,positive
iftihara geçmek,positive
sefa,positive
kadirbilirlik,positive
saltanatlı,positive
muattar,positive
heyecan vermek,positive
barışçı,positive
kalıbı kıyafeti yerinde olmak,positive
gelecek vaadeden,positive
derviş,positive
sefâ,positive
birincil grup,positive
başarılı,positive
memnuniyetle,positive
şerif,positive
cazibeli,positive
pratik,positive
çağını aşmak,positive
kanı sıcak,positive
şen şatır,positive
kayıt,positive
turu geçmek,positive
zevklenmek,positive
sevi,positive
seza,positive
yıldızlaşmak,positive
emin olmak,positive
eve dönüş,positive
nasihat vermek,positive
sezâ,positive
onmak,positive
hamarat,positive
lastik gibi,positive
mübarek olsun,positive
tuttuğunu koparmak,positive
variyetli,positive
gönüllüce,positive
avantür,positive
şeker,positive
övmek,positive
çağdaşlaşma,positive
tüm,positive
yar,positive
kalıplı,positive
rahatça,positive
içtenlik,positive
hesaplı,positive
tatlılık,positive
mübârek,positive
yer,positive
alım,positive
alakasını toplamak,positive
çelebi,positive
eli ayağı,positive
kanat açmak,positive
hoşnut,positive
tavsiyede bulunmak,positive
iyilikle,positive
mahfazalı,positive
paraya para dememek,positive
bebek gibi,positive
müsamahakarlık,positive
kedi gibi dört ayak üzerine düşmek,positive
antant kalmak,positive
yol göstermek,positive
abat olmak,positive
karın doyurmak,positive
asil,positive
düğün bayram etmek,positive
insaflı çıkmak,positive
güleğen,positive
anlayış göstermek,positive
ahlak,positive
karıncaincitmez,positive
güldürücü,positive
tasvip,positive
hamaset,positive
faal,positive
şevke getirmek,positive
huri gibi,positive
nüfuzkar,positive
bileğinde altın bileziği olmak,positive
şevkli,positive
toparlamak,positive
şad olmak,positive
şevket,positive
yaraşıklı,positive
müsait,positive
söyleşme,positive
hoşbeş etmek,positive
sınav vermek,positive
ocağını yeşertmek,positive
mükafat,positive
faik,positive
dertsiz,positive
albenisi olmak,positive
teşerrüf,positive
ferasetli,positive
borçsuz,positive
var ol,positive
maalmemnuniye,positive
cennete dönmek,positive
temennide bulunmak,positive
teveccüh,positive
makbule geçmek,positive
kolaylaşmak,positive
barış yapmak,positive
hükmü geçmek,positive
affedilme,positive
atik,positive
parfüm,positive
hatırını saymak,positive
desteklemek,positive
içli dışlı olmak,positive
upuygun,positive
âdemiyet,positive
akça pakça,positive
halavet,positive
pekçe,positive
ahlâk,positive
köşeyi dönmek,positive
iliği kemiği ısınmak,positive
ayrısı gayrısı olmamak,positive
anıt,positive
istinat,positive
siyakusibak,positive
demir yumruk,positive
kerâmet,positive
ferahlık vermek,positive
zihin açmak,positive
sponsor,positive
müjde koşturmak,positive
hoşluk,positive
doğru dürüst,positive
nurani,positive
hayırsever,positive
nezih,positive
sahip çıkmak,positive
kudretli,positive
masumluk,positive
emniyet,positive
mukavemetli,positive
verimkar,positive
esrime,positive
yerini beğenmek,positive
sahici,positive
popülarite kazanmak,positive
imeceye girmek,positive
masum,positive
ağzı lakırtı yapmak,positive
nefsine hakim olma,positive
sili,positive
nimetşinas,positive
mutlanmak,positive
yakınlık görmek,positive
sözünü yabana atmamak,positive
merhaba,positive
güzel,positive
meziyetli,positive
dişisel,positive
aslanlaşmak,positive
kotarmak,positive
günlük güneşlik,positive
muttasıf,positive
dalkavukluk etmek,positive
nevaziş,positive
arz etmek,positive
tensip,positive
tensik,positive
fındıkkıran,positive
uçkuruna sağlam olmak,positive
sudan ucuz,positive
müterakki,positive
doğal,positive
şereflendirme,positive
nasipli,positive
hatırını hoş etmek,positive
takdim etmek,positive
şefkatli,positive
havasını bulmak,positive
muhabbet etmek,positive
çetrefilsiz,positive
okşamalık,positive
billur,positive
yâr,positive
mültefit,positive
dimdik,positive
doğru,positive
anlamak,positive
burcu,positive
insaflı,positive
zengin olmak,positive
on parmağında on hüner olmak,positive
içi rahat etmek,positive
gülücük,positive
el işi göz nuru,positive
demir bilek,positive
savuşmak,positive
kıymete binmek,positive
bilmek,positive
müsamahakar,positive
ayakta tutmak,positive
yoldaş,positive
nam salmak,positive
öğütte bulunmak,positive
güçlükleri yenmek,positive
geçimli,positive
yiğitlik,positive
imdada yetişmek,positive
ruhu okşamak,positive
duasını almak,positive
yüz aklığı göstermek,positive
parlak,positive
ciğerpare,positive
erkekçe,positive
yerini tutmak,positive
temize çıkmak,positive
ihya olmak,positive
müzeyyen,positive
anlaklı,positive
anlata anlata bitirememek,positive
insafa gelmek,positive
yerinde,positive
ahım şahım,positive
münasebet almak,positive
gözüne girmek,positive
mesut olmak,positive
uğurlar olsun,positive
içine sokacağı gelmek,positive
komik,positive
gönlü olmak,positive
iyilik,positive
serbestlemek,positive
ortam yaratmak,positive
açık açık,positive
giyimli kuşamlı,positive
memnun olmak,positive
kadın kadıncık,positive
özgürlük,positive
ummak,positive
mutluca,positive
tenzilat,positive
elinden iyi iş gelmek,positive
teşvik etmek,positive
önlemek,positive
geçinim,positive
zevkten dörtköşe olmak,positive
çelebileşmek,positive
sağ selamet,positive
mehabet,positive
mefharet,positive
umut uyanmak,positive
refik,positive
ilgi çekici,positive
yukarı,positive
güzide,positive
cesurluk,positive
ayna,positive
layık,positive
kemale ermek,positive
iltifat,positive
davetkâr,positive
iskonto,positive
iyi gelmek,positive
hava tebdili,positive
arkası pek,positive
narin,positive
büyüklük,positive
lekesiz,positive
verimkâr,positive
intizam,positive
mağfiret etmek,positive
latifçe,positive
bir tanem,positive
dizmek,positive
iyi gitmek,positive
azatlık,positive
azat,positive
efendicesine,positive
hamiyetperverlik,positive
bayram çocuğu,positive
ortama ayak uydurmak,positive
methini duymak,positive
hüsün,positive
ince eleyip sık dokumak,positive
zeyrek,positive
güvenilme,positive
baş tacı,positive
karaktersizlik,positive
muvaffak,positive
ferih fahur,positive
allanıp pullanmak,positive
barışmak,positive
insan evladı,positive
güvenilir,positive
dernek,positive
beraat etmek,positive
ehlîleşme,positive
serbestçe,positive
kolay,positive
temin etmek,positive
cesurca,positive
ayakları yere değmemek,positive
keresteli,positive
sağgörü,positive
devrim,positive
ışık,positive
diri kalmak,positive
derece almak,positive
ümit etmek,positive
müdellel,positive
doygunluk,positive
aşı olmak,positive
vicdanlı,positive
buluşma,positive
gönül rızası ile,positive
eyvallahı olmamak,positive
yol iz bilmek,positive
etekleri çalpara çalmak,positive
karıncaezmez,positive
keyfi tıkırında,positive
karagözlük etmek,positive
aşı vurmak,positive
nötralizm,positive
"çiçeği burnunda , çamuru karnında",positive
dünyayı anlamak,positive
zeyreklik,positive
muammer olmak,positive
iktifa etmek,positive
eşeğini sağlam kazığa bağlamak,positive
yüzünü güldürmek,positive
takdis,positive
takdim,positive
takdir,positive
müsamahakâr,positive
onurlanmak,positive
safiyet,positive
cömertlik,positive
nurlanmak,positive
insicamlı,positive
azize,positive
akilane,positive
ana yüreği,positive
baş tacı etmek,positive
çalgılı çağanaklı,positive
alnından öpmek,positive
şanslı,positive
helalinden,positive
sevinmek,positive
necabet,positive
teknik bilgi,positive
el uzluğu,positive
övücü,positive
güngörmüş,positive
sevinçten uçmak,positive
boğazını sevmek,positive
minnettar kalmak,positive
kafalı,positive
kazasızca,positive
diline sağlam olmak,positive
sigortalı,positive
mutlulanmak,positive
sevincinden ağzı kulaklarına varmak,positive
minnettarlık,positive
esen kalmak,positive
ıslah,positive
sadakat,positive
mail olmak,positive
güven beslemek,positive
fedakarlık,positive
nefis izzeti,positive
müstehap,positive
rüya gibi,positive
babayiğitçe,positive
cennet öküzü,positive
aklıselim,positive
müessir,positive
nar gibi,positive
huyuna suyuna gitmek,positive
müşerref olmak,positive
meclisara,positive
ahbap çavuş ilişkisi,positive
cesaretlendirme,positive
mütekâmil,positive
teşekkür etmek,positive
vadetmek,positive
gözü kamaşmak,positive
ikram,positive
makbul,positive
dünyayı tozpembe görmek,positive
kanaatkâr,positive
bağışık,positive
"çamuru karnında , çiçeği burnunda",positive
mükemmelleşmek,positive
görgülü,positive
işin kurdu olmak,positive
adamlık,positive
allameicihan olmak,positive
kişilikli,positive
gösteriş,positive
adilane,positive
tolerans gösterme,positive
natıka,positive
model,positive
mutena,positive
tenvir,positive
ehlileştirme,positive
borçsuz harçsız,positive
gepegencecik,positive
vefakâr,positive
intifa,positive
yılmaz,positive
karlı iş,positive
tam sırası,positive
maharetlilik,positive
kutsallık,positive
karagözlük,positive
nasip olmak,positive
zil takıp oynamak,positive
özleşmek,positive
yanağından kan damlamak,positive
cilalamak,positive
eline geçmek,positive
ohlamak,positive
yüzünün akı ile çıkmak,positive
abıru,positive
kapılmak,positive
ucuzlamak,positive
olur vermek,positive
bezeklemek,positive
inkılâp,positive
